position,name,type,varlab
4018,cl_sQuint1_18,float,Currently enrolled in secondary: Age 18:Poorest quintile
4019,cl_sQuint2_18,float,Currently enrolled in secondary: Age 18:Quintile 2
4020,cl_sQuint3_18,float,Currently enrolled in secondary: Age 18:Quintile 3
4021,cl_sQuint4_18,float,Currently enrolled in secondary: Age 18:Quintile 4
4022,cl_sQuint5_18,float,Currently enrolled in secondary: Age 18:Richest quintile Male
4023,cl_sQuint1x_18,float,Currently enrolled in secondary: Age 18:Poorest quintile
4024,cl_sQuint2x_18,float,Currently enrolled in secondary: Age 18:Quintile 2
4025,cl_sQuint3x_18,float,Currently enrolled in secondary: Age 18:Quintile 3
4026,cl_sQuint4x_18,float,Currently enrolled in secondary: Age 18:Quintile 4
4027,cl_sQuint5x_18,float,Currently enrolled in secondary: Age 18:Richest quintile
4028,cl_tAll_18,float,Currently enrolled in teriary: Age 18:All
4029,cl_tUrban_18,float,Currently enrolled in teriary: Age 18:Urban
4030,cl_tRural_18,float,Currently enrolled in teriary: Age 18:Rural
4031,cl_tMale_18,float,Currently enrolled in teriary: Age 18:Male
4032,cl_tFemale_18,float,Currently enrolled in teriary: Age 18:Female
4033,cl_tQuint1_18,float,Currently enrolled in teriary: Age 18:Poorest quintile
4034,cl_tQuint2_18,float,Currently enrolled in teriary: Age 18:Quintile 2
4035,cl_tQuint3_18,float,Currently enrolled in teriary: Age 18:Quintile 3
4036,cl_tQuint4_18,float,Currently enrolled in teriary: Age 18:Quintile 4
4037,cl_tQuint5_18,float,Currently enrolled in teriary: Age 18:Richest quintile Male
4038,cl_tQuint1x_18,float,Currently enrolled in teriary: Age 18:Poorest quintile
4039,cl_tQuint2x_18,float,Currently enrolled in teriary: Age 18:Quintile 2
4040,cl_tQuint3x_18,float,Currently enrolled in teriary: Age 18:Quintile 3
4041,cl_tQuint4x_18,float,Currently enrolled in teriary: Age 18:Quintile 4
4042,cl_tQuint5x_18,float,Currently enrolled in teriary: Age 18:Richest quintile
4043,cl_pMalUrb_18,float,Currently enrolled in primary: Age 18:Male Urban
4044,cl_pFemUrb_18,float,Currently enrolled in primary: Age 18:Female Urban
4045,cl_pMalRur_18,float,Currently enrolled in primary: Age 18:Male Rural
4046,cl_pFemRur_18,float,Currently enrolled in primary: Age 18:Female Rural
4047,cl_pQuint1M_18,float,Currently enrolled in primary: Age 18:Poorest quintile Male
4048,cl_pQuint2M_18,float,Currently enrolled in primary: Age 18:Quintile 2 Male
4049,cl_pQuint3M_18,float,Currently enrolled in primary: Age 18:Quintile 3 Male
4050,cl_pQuint4M_18,float,Currently enrolled in primary: Age 18:Quintile 4 Male
4051,cl_pQuint5M_18,float,Currently enrolled in primary: Age 18:Richest quintile Male
4052,cl_pQuint1F_18,float,Currently enrolled in primary: Age 18:Poorest quintile Female
4053,cl_pQuint2F_18,float,Currently enrolled in primary: Age 18:Quintile 2 Female
4054,cl_pQuint3F_18,float,Currently enrolled in primary: Age 18:Quintile 3 Female
4055,cl_pQuint4F_18,float,Currently enrolled in primary: Age 18:Quintile 4 Female
4056,cl_pQuint5F_18,float,Currently enrolled in primary: Age 18:Richest quintile Female
4057,cl_pQuint1Mx_18,float,Currently enrolled in primary: Age 18:Poorest quintile Male
4058,cl_pQuint2Mx_18,float,Currently enrolled in primary: Age 18:Quintile 2 Male
4059,cl_pQuint3Mx_18,float,Currently enrolled in primary: Age 18:Quintile 3 Male
4060,cl_pQuint4Mx_18,float,Currently enrolled in primary: Age 18:Quintile 4 Male
4061,cl_pQuint5Mx_18,float,Currently enrolled in primary: Age 18:Richest quintile Male
4062,cl_pQuint1Fx_18,float,Currently enrolled in primary: Age 18:Poorest quintile Female
4063,cl_pQuint2Fx_18,float,Currently enrolled in primary: Age 18:Quintile 2 Female
4064,cl_pQuint3Fx_18,float,Currently enrolled in primary: Age 18:Quintile 3 Female
4065,cl_pQuint4Fx_18,float,Currently enrolled in primary: Age 18:Quintile 4 Female
4066,cl_pQuint5Fx_18,float,Currently enrolled in primary: Age 18:Richest quintile Female
4067,cl_sMalUrb_18,float,Currently enrolled in secondary: Age 18:Male Urban
4068,cl_sFemUrb_18,float,Currently enrolled in secondary: Age 18:Female Urban
4069,cl_sMalRur_18,float,Currently enrolled in secondary: Age 18:Male Rural
4070,cl_sFemRur_18,float,Currently enrolled in secondary: Age 18:Female Rural
4071,cl_sQuint1M_18,float,Currently enrolled in secondary: Age 18:Poorest quintile Male
4072,cl_sQuint2M_18,float,Currently enrolled in secondary: Age 18:Quintile 2 Male
4073,cl_sQuint3M_18,float,Currently enrolled in secondary: Age 18:Quintile 3 Male
4074,cl_sQuint4M_18,float,Currently enrolled in secondary: Age 18:Quintile 4 Male
4075,cl_sQuint5M_18,float,Currently enrolled in secondary: Age 18:Richest quintile Male
4076,cl_sQuint1F_18,float,Currently enrolled in secondary: Age 18:Poorest quintile Female
4077,cl_sQuint2F_18,float,Currently enrolled in secondary: Age 18:Quintile 2 Female
4078,cl_sQuint3F_18,float,Currently enrolled in secondary: Age 18:Quintile 3 Female
4079,cl_sQuint4F_18,float,Currently enrolled in secondary: Age 18:Quintile 4 Female
4080,cl_sQuint5F_18,float,Currently enrolled in secondary: Age 18:Richest quintile Female
4081,cl_sQuint1Mx_18,float,Currently enrolled in secondary: Age 18:Poorest quintile Male
4082,cl_sQuint2Mx_18,float,Currently enrolled in secondary: Age 18:Quintile 2 Male
4083,cl_sQuint3Mx_18,float,Currently enrolled in secondary: Age 18:Quintile 3 Male
4084,cl_sQuint4Mx_18,float,Currently enrolled in secondary: Age 18:Quintile 4 Male
4085,cl_sQuint5Mx_18,float,Currently enrolled in secondary: Age 18:Richest quintile Male
4086,cl_sQuint1Fx_18,float,Currently enrolled in secondary: Age 18:Poorest quintile Female
4087,cl_sQuint2Fx_18,float,Currently enrolled in secondary: Age 18:Quintile 2 Female
4088,cl_sQuint3Fx_18,float,Currently enrolled in secondary: Age 18:Quintile 3 Female
4089,cl_sQuint4Fx_18,float,Currently enrolled in secondary: Age 18:Quintile 4 Female
4090,cl_sQuint5Fx_18,float,Currently enrolled in secondary: Age 18:Richest quintile Female
4091,cl_tMalUrb_18,float,Currently enrolled in teriary: Age 18:Male Urban
4092,cl_tFemUrb_18,float,Currently enrolled in teriary: Age 18:Female Urban
4093,cl_tMalRur_18,float,Currently enrolled in teriary: Age 18:Male Rural
4094,cl_tFemRur_18,float,Currently enrolled in teriary: Age 18:Female Rural
4095,cl_tQuint1M_18,float,Currently enrolled in teriary: Age 18:Poorest quintile Male
4096,cl_tQuint2M_18,float,Currently enrolled in teriary: Age 18:Quintile 2 Male
4097,cl_tQuint3M_18,float,Currently enrolled in teriary: Age 18:Quintile 3 Male
4098,cl_tQuint4M_18,float,Currently enrolled in teriary: Age 18:Quintile 4 Male
4099,cl_tQuint5M_18,float,Currently enrolled in teriary: Age 18:Richest quintile Male
4100,cl_tQuint1F_18,float,Currently enrolled in teriary: Age 18:Poorest quintile Female
4101,cl_tQuint2F_18,float,Currently enrolled in teriary: Age 18:Quintile 2 Female
4102,cl_tQuint3F_18,float,Currently enrolled in teriary: Age 18:Quintile 3 Female
4103,cl_tQuint4F_18,float,Currently enrolled in teriary: Age 18:Quintile 4 Female
4104,cl_tQuint5F_18,float,Currently enrolled in teriary: Age 18:Richest quintile Female
4105,cl_tQuint1Mx_18,float,Currently enrolled in teriary: Age 18:Poorest quintile Male
4106,cl_tQuint2Mx_18,float,Currently enrolled in teriary: Age 18:Quintile 2 Male
4107,cl_tQuint3Mx_18,float,Currently enrolled in teriary: Age 18:Quintile 3 Male
4108,cl_tQuint4Mx_18,float,Currently enrolled in teriary: Age 18:Quintile 4 Male
4109,cl_tQuint5Mx_18,float,Currently enrolled in teriary: Age 18:Richest quintile Male
4110,cl_tQuint1Fx_18,float,Currently enrolled in teriary: Age 18:Poorest quintile Female
4111,cl_tQuint2Fx_18,float,Currently enrolled in teriary: Age 18:Quintile 2 Female
4112,cl_tQuint3Fx_18,float,Currently enrolled in teriary: Age 18:Quintile 3 Female
4113,cl_tQuint4Fx_18,float,Currently enrolled in teriary: Age 18:Quintile 4 Female
4114,cl_tQuint5Fx_18,float,Currently enrolled in teriary: Age 18:Richest quintile Female
4115,cl_pAll_19,float,Currently enrolled in primary: Age 19:All
4116,cl_pUrban_19,float,Currently enrolled in primary: Age 19:Urban
4117,cl_pRural_19,float,Currently enrolled in primary: Age 19:Rural
4118,cl_pMale_19,float,Currently enrolled in primary: Age 19:Male
4119,cl_pFemale_19,float,Currently enrolled in primary: Age 19:Female
4120,cl_pQuint1_19,float,Currently enrolled in primary: Age 19:Poorest quintile
4121,cl_pQuint2_19,float,Currently enrolled in primary: Age 19:Quintile 2
4122,cl_pQuint3_19,float,Currently enrolled in primary: Age 19:Quintile 3
4123,cl_pQuint4_19,float,Currently enrolled in primary: Age 19:Quintile 4
4124,cl_pQuint5_19,float,Currently enrolled in primary: Age 19:Richest quintile Male
4125,cl_pQuint1x_19,float,Currently enrolled in primary: Age 19:Poorest quintile
4126,cl_pQuint2x_19,float,Currently enrolled in primary: Age 19:Quintile 2
4127,cl_pQuint3x_19,float,Currently enrolled in primary: Age 19:Quintile 3
4128,cl_pQuint4x_19,float,Currently enrolled in primary: Age 19:Quintile 4
4129,cl_pQuint5x_19,float,Currently enrolled in primary: Age 19:Richest quintile
4130,cl_sAll_19,float,Currently enrolled in secondary: Age 19:All
4131,cl_sUrban_19,float,Currently enrolled in secondary: Age 19:Urban
4132,cl_sRural_19,float,Currently enrolled in secondary: Age 19:Rural
4133,cl_sMale_19,float,Currently enrolled in secondary: Age 19:Male
4134,cl_sFemale_19,float,Currently enrolled in secondary: Age 19:Female
4135,cl_sQuint1_19,float,Currently enrolled in secondary: Age 19:Poorest quintile
4136,cl_sQuint2_19,float,Currently enrolled in secondary: Age 19:Quintile 2
4137,cl_sQuint3_19,float,Currently enrolled in secondary: Age 19:Quintile 3
4138,cl_sQuint4_19,float,Currently enrolled in secondary: Age 19:Quintile 4
4139,cl_sQuint5_19,float,Currently enrolled in secondary: Age 19:Richest quintile Male
4140,cl_sQuint1x_19,float,Currently enrolled in secondary: Age 19:Poorest quintile
4141,cl_sQuint2x_19,float,Currently enrolled in secondary: Age 19:Quintile 2
4142,cl_sQuint3x_19,float,Currently enrolled in secondary: Age 19:Quintile 3
4143,cl_sQuint4x_19,float,Currently enrolled in secondary: Age 19:Quintile 4
4144,cl_sQuint5x_19,float,Currently enrolled in secondary: Age 19:Richest quintile
4145,cl_tAll_19,float,Currently enrolled in teriary: Age 19:All
4146,cl_tUrban_19,float,Currently enrolled in teriary: Age 19:Urban
4147,cl_tRural_19,float,Currently enrolled in teriary: Age 19:Rural
4148,cl_tMale_19,float,Currently enrolled in teriary: Age 19:Male
4149,cl_tFemale_19,float,Currently enrolled in teriary: Age 19:Female
4150,cl_tQuint1_19,float,Currently enrolled in teriary: Age 19:Poorest quintile
4151,cl_tQuint2_19,float,Currently enrolled in teriary: Age 19:Quintile 2
4152,cl_tQuint3_19,float,Currently enrolled in teriary: Age 19:Quintile 3
4153,cl_tQuint4_19,float,Currently enrolled in teriary: Age 19:Quintile 4
4154,cl_tQuint5_19,float,Currently enrolled in teriary: Age 19:Richest quintile Male
4155,cl_tQuint1x_19,float,Currently enrolled in teriary: Age 19:Poorest quintile
4156,cl_tQuint2x_19,float,Currently enrolled in teriary: Age 19:Quintile 2
4157,cl_tQuint3x_19,float,Currently enrolled in teriary: Age 19:Quintile 3
4158,cl_tQuint4x_19,float,Currently enrolled in teriary: Age 19:Quintile 4
4159,cl_tQuint5x_19,float,Currently enrolled in teriary: Age 19:Richest quintile
4160,cl_pMalUrb_19,float,Currently enrolled in primary: Age 19:Male Urban
4161,cl_pFemUrb_19,float,Currently enrolled in primary: Age 19:Female Urban
4162,cl_pMalRur_19,float,Currently enrolled in primary: Age 19:Male Rural
4163,cl_pFemRur_19,float,Currently enrolled in primary: Age 19:Female Rural
4164,cl_pQuint1M_19,float,Currently enrolled in primary: Age 19:Poorest quintile Male
4165,cl_pQuint2M_19,float,Currently enrolled in primary: Age 19:Quintile 2 Male
4166,cl_pQuint3M_19,float,Currently enrolled in primary: Age 19:Quintile 3 Male
4167,cl_pQuint4M_19,float,Currently enrolled in primary: Age 19:Quintile 4 Male
4168,cl_pQuint5M_19,float,Currently enrolled in primary: Age 19:Richest quintile Male
4169,cl_pQuint1F_19,float,Currently enrolled in primary: Age 19:Poorest quintile Female
4170,cl_pQuint2F_19,float,Currently enrolled in primary: Age 19:Quintile 2 Female
4171,cl_pQuint3F_19,float,Currently enrolled in primary: Age 19:Quintile 3 Female
4172,cl_pQuint4F_19,float,Currently enrolled in primary: Age 19:Quintile 4 Female
4173,cl_pQuint5F_19,float,Currently enrolled in primary: Age 19:Richest quintile Female
4174,cl_pQuint1Mx_19,float,Currently enrolled in primary: Age 19:Poorest quintile Male
4175,cl_pQuint2Mx_19,float,Currently enrolled in primary: Age 19:Quintile 2 Male
4176,cl_pQuint3Mx_19,float,Currently enrolled in primary: Age 19:Quintile 3 Male
4177,cl_pQuint4Mx_19,float,Currently enrolled in primary: Age 19:Quintile 4 Male
4178,cl_pQuint5Mx_19,float,Currently enrolled in primary: Age 19:Richest quintile Male
4179,cl_pQuint1Fx_19,float,Currently enrolled in primary: Age 19:Poorest quintile Female
4180,cl_pQuint2Fx_19,float,Currently enrolled in primary: Age 19:Quintile 2 Female
4181,cl_pQuint3Fx_19,float,Currently enrolled in primary: Age 19:Quintile 3 Female
4182,cl_pQuint4Fx_19,float,Currently enrolled in primary: Age 19:Quintile 4 Female
4183,cl_pQuint5Fx_19,float,Currently enrolled in primary: Age 19:Richest quintile Female
4184,cl_sMalUrb_19,float,Currently enrolled in secondary: Age 19:Male Urban
4185,cl_sFemUrb_19,float,Currently enrolled in secondary: Age 19:Female Urban
4186,cl_sMalRur_19,float,Currently enrolled in secondary: Age 19:Male Rural
4187,cl_sFemRur_19,float,Currently enrolled in secondary: Age 19:Female Rural
4188,cl_sQuint1M_19,float,Currently enrolled in secondary: Age 19:Poorest quintile Male
4189,cl_sQuint2M_19,float,Currently enrolled in secondary: Age 19:Quintile 2 Male
4190,cl_sQuint3M_19,float,Currently enrolled in secondary: Age 19:Quintile 3 Male
4191,cl_sQuint4M_19,float,Currently enrolled in secondary: Age 19:Quintile 4 Male
4192,cl_sQuint5M_19,float,Currently enrolled in secondary: Age 19:Richest quintile Male
4193,cl_sQuint1F_19,float,Currently enrolled in secondary: Age 19:Poorest quintile Female
4194,cl_sQuint2F_19,float,Currently enrolled in secondary: Age 19:Quintile 2 Female
4195,cl_sQuint3F_19,float,Currently enrolled in secondary: Age 19:Quintile 3 Female
4196,cl_sQuint4F_19,float,Currently enrolled in secondary: Age 19:Quintile 4 Female
4197,cl_sQuint5F_19,float,Currently enrolled in secondary: Age 19:Richest quintile Female
4198,cl_sQuint1Mx_19,float,Currently enrolled in secondary: Age 19:Poorest quintile Male
4199,cl_sQuint2Mx_19,float,Currently enrolled in secondary: Age 19:Quintile 2 Male
4200,cl_sQuint3Mx_19,float,Currently enrolled in secondary: Age 19:Quintile 3 Male
4201,cl_sQuint4Mx_19,float,Currently enrolled in secondary: Age 19:Quintile 4 Male
4202,cl_sQuint5Mx_19,float,Currently enrolled in secondary: Age 19:Richest quintile Male
4203,cl_sQuint1Fx_19,float,Currently enrolled in secondary: Age 19:Poorest quintile Female
4204,cl_sQuint2Fx_19,float,Currently enrolled in secondary: Age 19:Quintile 2 Female
4205,cl_sQuint3Fx_19,float,Currently enrolled in secondary: Age 19:Quintile 3 Female
4206,cl_sQuint4Fx_19,float,Currently enrolled in secondary: Age 19:Quintile 4 Female
4207,cl_sQuint5Fx_19,float,Currently enrolled in secondary: Age 19:Richest quintile Female
4208,cl_tMalUrb_19,float,Currently enrolled in teriary: Age 19:Male Urban
4209,cl_tFemUrb_19,float,Currently enrolled in teriary: Age 19:Female Urban
4210,cl_tMalRur_19,float,Currently enrolled in teriary: Age 19:Male Rural
4211,cl_tFemRur_19,float,Currently enrolled in teriary: Age 19:Female Rural
4212,cl_tQuint1M_19,float,Currently enrolled in teriary: Age 19:Poorest quintile Male
4213,cl_tQuint2M_19,float,Currently enrolled in teriary: Age 19:Quintile 2 Male
4214,cl_tQuint3M_19,float,Currently enrolled in teriary: Age 19:Quintile 3 Male
4215,cl_tQuint4M_19,float,Currently enrolled in teriary: Age 19:Quintile 4 Male
4216,cl_tQuint5M_19,float,Currently enrolled in teriary: Age 19:Richest quintile Male
4217,cl_tQuint1F_19,float,Currently enrolled in teriary: Age 19:Poorest quintile Female
4218,cl_tQuint2F_19,float,Currently enrolled in teriary: Age 19:Quintile 2 Female
4219,cl_tQuint3F_19,float,Currently enrolled in teriary: Age 19:Quintile 3 Female
4220,cl_tQuint4F_19,float,Currently enrolled in teriary: Age 19:Quintile 4 Female
4221,cl_tQuint5F_19,float,Currently enrolled in teriary: Age 19:Richest quintile Female
4222,cl_tQuint1Mx_19,float,Currently enrolled in teriary: Age 19:Poorest quintile Male
4223,cl_tQuint2Mx_19,float,Currently enrolled in teriary: Age 19:Quintile 2 Male
4224,cl_tQuint3Mx_19,float,Currently enrolled in teriary: Age 19:Quintile 3 Male
4225,cl_tQuint4Mx_19,float,Currently enrolled in teriary: Age 19:Quintile 4 Male
4226,cl_tQuint5Mx_19,float,Currently enrolled in teriary: Age 19:Richest quintile Male
4227,cl_tQuint1Fx_19,float,Currently enrolled in teriary: Age 19:Poorest quintile Female
4228,cl_tQuint2Fx_19,float,Currently enrolled in teriary: Age 19:Quintile 2 Female
4229,cl_tQuint3Fx_19,float,Currently enrolled in teriary: Age 19:Quintile 3 Female
4230,cl_tQuint4Fx_19,float,Currently enrolled in teriary: Age 19:Quintile 4 Female
4231,cl_tQuint5Fx_19,float,Currently enrolled in teriary: Age 19:Richest quintile Female
4232,cl_pAll_20,float,Currently enrolled in primary: Age 20:All
4233,cl_pUrban_20,float,Currently enrolled in primary: Age 20:Urban
4234,cl_pRural_20,float,Currently enrolled in primary: Age 20:Rural
4235,cl_pMale_20,float,Currently enrolled in primary: Age 20:Male
4236,cl_pFemale_20,float,Currently enrolled in primary: Age 20:Female
4237,cl_pQuint1_20,float,Currently enrolled in primary: Age 20:Poorest quintile
